d0,d1,d2,d3,d4
0.6476836,-0.79129106,0.93460524,-0.5284558,0.10492435
0.88709795,-0.34995052,1.2658613,-0.50848573,-0.17421687
0.19663559,0.093561895,0.15246734,0.5498038,-0.11503776
1.1076416,0.09059925,-1.004654,0.8149874,-0.2274996
0.30919844,0.114326775,-1.4488233,0.1097885,1.610841
0.032924064,-0.57682955,1.1371586,-0.06257665,0.71680045
-0.5984832,2.491219,0.43136504,1.0247614,-1.9547776
0.27086338,0.1081504,-0.45213905,-0.69376403,-0.45624527
-1.7477808,0.3191619,0.18971221,-1.2005782,-1.7595326
-0.32147267,-1.270697,-1.6520729,0.3571608,1.5153763
1.3004634,0.15977435,-0.5022114,0.25902566,1.752192
-1.1172017,0.42657283,1.0045513,-0.8382347,0.09567058
0.04616106,0.8206999,1.3690934,0.53118426,-0.68183464
1.2232282,0.70480156,0.9785082,-0.74118096,2.6218526
-2.286688,-0.42850953,-0.58508855,0.55413574,0.05179715
0.45372158,1.5316371,0.19821008,1.2143782,2.3832636
0.36919236,2.313111,-0.06936871,1.150939,-0.353317
-0.31448418,0.00026287045,1.6548572,-1.0404365,-0.7431726
0.41484898,1.0450188,-0.7269439,-0.34867463,0.61135244
0.2553873,-0.27038398,-0.60461015,-0.97255343,0.8420935
-0.112788804,0.84576875,0.46710548,0.31474313,-1.3706931
0.5386807,0.29507685,-1.6564208,-0.2769898,-1.1297836
0.008445379,0.10527748,-0.39749178,-2.121413,-1.2877823
-1.2993519,0.663521,1.5186208,0.5679875,0.21557412
-0.94699496,1.8269192,-0.3912155,0.21294074,-2.0566213
-0.53411555,0.8844498,0.59956175,1.3181493,-0.3758788
-1.7584946,-0.88719887,-0.2354861,1.1369417,0.150737
1.0656928,1.1026181,1.633602,-1.1843106,-2.277254
0.6745962,0.71261287,-0.08377019,-0.5811602,-2.7451088
1.342318,-0.45485738,-0.5889252,0.3350267,-0.66713405
-0.23782617,0.27473807,2.5841546,0.18359643,1.6612451
0.10263284,-0.28576526,-0.82493067,-0.09386101,-1.7802421
1.2399819,-0.20705819,-0.9805064,0.47384104,0.13997234
0.0986596,-0.54701805,-0.92436355,0.1372223,-0.570059
0.7114449,-0.7734449,-0.80500203,-0.1236344,0.07239264
-0.38374734,0.6498979,-0.121226445,1.1009513,-0.1590606
-0.89916486,0.35590643,-1.0516915,0.67611784,-0.3014736
-0.66928035,0.7048008,-0.25791913,-0.14085649,0.3011861
0.23797473,0.0980351,-1.0459666,0.46315238,0.3913259
1.954092,-0.32216325,-1.0519251,0.48821557,-0.876285
-0.114103235,1.7589856,-0.5449153,-0.56432766,0.08801383
-1.7080942,-0.72782487,-1.5742961,-0.1738461,0.84247375
0.23742092,-0.6290462,-0.6015702,0.19070832,-0.72700894
-2.2375793,0.7610743,0.96319133,0.5769667,1.4763423
0.85650903,-1.4356096,1.0447828,1.633187,-0.32970354
0.47359905,-0.33965918,0.8404439,-1.3829743,-1.112401
0.15986887,-0.048918396,-1.0211456,0.51877,0.17263767
1.6869488,-1.0382603,1.0964842,-2.1690614,0.15105379
0.6512138,-0.0011727843,-0.96050346,1.2796259,0.59723794
0.023917885,0.34689987,0.128322,-1.0339231,0.68389064
-1.5865974,0.94751847,0.112960674,0.17589839,0.17950413
-2.0157406,0.3127121,0.16352549,0.22845201,-0.19832972
-1.1428663,0.17243992,0.48123282,0.08291516,1.228445
-0.331129,1.0424712,0.5318337,0.65586895,0.9379686
-1.5933663,-0.42260256,2.014721,0.057012845,0.49194354
-1.1737732,-0.08369566,1.5756742,-0.6330614,-0.4070784
0.29067102,0.49208978,-0.980575,0.5105078,0.7484861
0.19700168,-1.7530237,-0.3331679,-0.8592169,0.10308729
-0.48416486,0.94037896,0.07595324,-1.6791842,0.2385077
2.0669768,0.8776756,1.470415,-1.1818613,-0.92227656
-0.24262905,0.08164107,0.39384007,0.43350875,-0.23462383
0.19950402,-1.2886561,0.26458588,-0.7564511,0.78067875
-0.7435512,0.42226204,1.8072236,-0.3798276,-0.14278664
-0.86537355,-1.7123426,-0.30573696,-0.67928016,0.9598653
0.75954276,2.0996535,0.037466116,2.965893,0.9691815
-1.2619694,-0.18398799,1.1809705,0.17088196,2.1797743
-0.25171354,-0.28484154,-0.96935886,1.3495797,-0.56215006
1.636239,-0.6551384,-1.2910225,1.3804532,-0.083812244
-0.35598123,-0.7962381,-1.655912,-0.43187895,0.3194776
-0.02705818,-0.5001673,0.21346986,-1.0949091,0.8857847
0.15327746,-1.3621663,0.27114788,-1.5306249,0.31825647
-0.011086531,0.53098404,-0.5930185,-1.6198646,0.56052697
2.1917343,-0.44592294,-0.93292147,-0.74597937,-1.8942037
-0.43729284,-1.1000528,0.33806324,-0.30723745,0.74907637
0.6335516,-0.36566427,-0.27307746,0.1981049,-0.9647882
-0.15309827,0.9533227,-1.8015203,1.9889973,0.5345197
0.94116473,0.25504693,-1.0472784,-0.62795246,0.7423921
0.15274255,0.04761016,-1.0031852,-0.38714707,1.5583401
0.0029430198,0.22648737,-1.6733245,0.44372582,-0.21679892
2.2082248,-1.3782921,0.23824835,1.4116803,-0.19907533
0.31516773,0.097584665,0.30950388,0.79691094,-1.2456938
-0.91647166,0.507155,-0.936612,0.3685143,-0.9781515
0.6494706,0.29051885,-0.43783158,-1.4204966,-0.0411172
-0.7420321,-2.8347526,-1.7519121,-1.5844735,0.095882565
-0.82926744,0.24715418,0.17998874,0.56465966,-0.2792817
0.88593256,-0.076346725,2.1676,-0.14015679,-1.206689
0.42866367,2.0709057,1.2743645,-0.5871838,0.9373502
1.811781,1.3073949,0.4937442,-0.58559144,-1.3946012
1.0412977,0.569387,-1.0814888,0.2111766,1.4345685
-1.8535239,0.025462452,-0.44116125,1.1553487,0.90315837
-1.2337042,-0.86976004,-1.5019176,-0.55594397,-0.47111094
1.1235083,1.0085473,0.30926186,-1.0054585,1.7401003
0.46406043,1.0674425,-1.1079054,0.54042965,-0.5339246
-1.0036718,0.8904477,0.61780983,1.5186557,0.47855395
0.81791973,0.71833235,-0.691388,0.05580372,2.113504
0.5390767,1.1727732,-2.0169215,-1.1699489,0.66334707
-0.56012,-0.5745469,1.2891328,-0.63619125,0.026323749
-0.62797475,-0.18564476,-0.57646006,1.3047686,-1.8158563
0.16680323,-0.28103042,-0.19873308,-0.82550246,0.32466203
-0.13461198,1.1684856,-0.5972192,1.0028561,0.34546497
0.5558344,-0.045646407,-0.5425619,0.71595085,-0.8010176
-0.18161875,-0.53315187,-2.0661538,-0.20521986,0.17702849
-2.0627513,-1.0791967,1.9314398,-0.09155366,0.829809
0.31998104,1.3393947,-1.7130454,-0.737492,1.0013658
-0.08354336,-0.99154854,-0.37206626,-0.37255195,-0.5380927
-0.044476636,-1.3164302,-0.6388518,1.4025371,-0.7513826
-0.6460244,1.0334896,0.64955896,0.81475323,-0.87549525
-0.46305025,-0.9188211,0.69730335,-0.1922009,-0.47223788
1.1199915,1.289159,0.63578695,-1.3390005,0.053043623
0.35399175,-1.8532225,-0.7843499,-0.6731632,1.3046473
-0.24493559,1.319903,0.42825782,-0.18018095,-0.07277146
-0.6996778,0.08121203,1.5538114,0.73840636,-0.40791634
-1.7319282,0.016500482,0.7199026,-0.5358055,1.1467063
-1.8076242,0.9254742,-0.5051161,0.54979223,0.7514109
2.1712513,-0.6808055,-0.94683605,-0.31869972,0.32123765
-0.014840443,-0.5601796,0.4163695,0.9129205,0.74777323
-1.4175956,-0.14533678,1.2455391,0.8650864,-1.2852582
-0.663491,-0.90067333,0.22810027,-0.72868705,-1.325498
0.2634768,-0.3256704,-0.3738797,0.38246703,0.019426737
-0.794484,-0.86111945,-0.4683449,1.066958,0.9016874
0.84178454,0.015724054,0.99482834,0.05357951,-0.403351
-1.4205259,0.261177,0.29587513,-1.3774453,0.5692805
-0.3695351,0.47945338,-0.4952895,0.21514533,1.0335565
-0.5134435,-0.75884527,-0.20369387,-0.18866158,-0.04322343
-1.3021529,-0.89614314,-2.0980992,-0.45290083,0.08747407
-1.5689489,0.086178176,-0.015727337,1.4224694,0.16386484
0.6706299,0.9712899,1.1698049,-0.47432926,-0.48077378
0.9167857,1.355287,0.95617336,0.8342254,-1.7630901
-1.4473339,0.44826263,0.70495814,-1.3974262,0.8863277
0.81393665,0.48873731,0.78668016,-0.49708217,1.5539505
-1.4253088,0.33959487,0.8424643,-0.7618486,1.1461142
-1.0117556,0.20259167,1.3325528,1.3413013,-0.3127082
